Case study nb,Reference,Qualitative expert prediction,Taxonomy 1=plant/algae 2=invertebrate 3=vertebrate,Habitat 1=marine intertidal 2=marine subtidal 3=river/stream 4=lake/pond,Log10 area (m2),Status 1=introduced 2=established 3=invasive,Method 1=mechanical 2=chemical 3=biological 4=combination,Containment 0=no 1=yes,Duration (years),Outcome 0=non-eradication 1=eradication,MIPE prediction (independent probability of eradication returned by a model including all case studies on this sheet excluding the case study for which the prediction is made),Lower 95% confidence limit for MIPE's prediction,Upper 95% confidence limit for MIPE's prediction,
43,"Meyer KA, Lamansky JA, and Schill DJ. 2006. Evaluation of an unsuccessful brook trout electrofishing removal project in a small Rocky Mountain stream. North American Journal of Fisheries Management 26: 849-860",Unlikely,3,3,4.339252634,2,1,1,3,0,0.03,0.01,0.11
43,"Meyer KA, Lamansky JA, and Schill DJ. 2006. Evaluation of an unsuccessful brook trout electrofishing removal project in a small Rocky Mountain stream. North American Journal of Fisheries Management 26: 849-860",Unlikely,3,3,4.339252634,2,1,1,3,0,0.03,0.01,0.11
44,"Dresen K, Scott L, and Williams GL. 2010. B.C. Spartina response plan 2010. Ducks unlimited reports. 74 pp",Unlikely,1,1,6.342422681,2,1,0,6,0,0.01,0.00,0.08
44,"Dresen K, Scott L, and Williams GL. 2010. B.C. Spartina response plan 2010. Ducks unlimited reports. 74 pp",Unlikely,1,1,6.342422681,2,1,0,6,0,0.01,0.00,0.08
44,"Dresen K, Scott L, and Williams GL. 2010. B.C. Spartina response plan 2010. Ducks unlimited reports. 74 pp",Veryunlikely,1,1,6.342422681,2,1,0,6,0,0.01,0.00,0.08
45,"Shepard BB, Spoon R, and Nelson L. 2002. A native westslope cutthroat trout population responds positively after brook trout removal and habitat restoration. Intermountain Journal of Sciences 8: 193-214",Likely,3,3,3.770852012,3,1,1,8,1,0.05,0.01,0.16
45,"Shepard BB, Spoon R, and Nelson L. 2002. A native westslope cutthroat trout population responds positively after brook trout removal and habitat restoration. Intermountain Journal of Sciences 8: 193-214",Unlikely,3,3,3.770852012,3,1,1,8,1,0.05,0.01,0.16
45,"Shepard BB, Spoon R, and Nelson L. 2002. A native westslope cutthroat trout population responds positively after brook trout removal and habitat restoration. Intermountain Journal of Sciences 8: 193-214",Unlikely,3,3,3.770852012,3,1,1,8,1,0.05,0.01,0.16
46,"Rowe DK, and Champion PD. 1994. Biomanipulation of plants and fish to restore Lake Parkinson: a case study and its implications. Pp 53-65 In: Collier KJ (Ed) Restoration of Aquatic Habitat. Selected papers from the second day of the New Zealand Limnological Society 1993 Annual Conference.",Verylikely,1,4,3.977723605,3,3,1,5.5,1,0.88,0.59,0.98
46,"Rowe DK, and Champion PD. 1994. Biomanipulation of plants and fish to restore Lake Parkinson: a case study and its implications. Pp 53-65 In: Collier KJ (Ed) Restoration of Aquatic Habitat. Selected papers from the second day of the New Zealand Limnological Society 1993 Annual Conference.",Veryunlikely,1,4,3.977723605,3,3,1,5.5,1,0.88,0.59,0.98
47,"Rowe DK, and Champion PD. 1994. Biomanipulation of plants and fish to restore Lake Parkinson: a case study and its implications. Pp 53-65 In: Collier KJ (Ed) Restoration of Aquatic Habitat. Selected papers from the second day of the New Zealand Limnological Society 1993 Annual Conference.",Likely,3,4,4.278753601,3,2,1,2.08,1,0.83,0.64,0.93
47,"Rowe DK, and Champion PD. 1994. Biomanipulation of plants and fish to restore Lake Parkinson: a case study and its implications. Pp 53-65 In: Collier KJ (Ed) Restoration of Aquatic Habitat. Selected papers from the second day of the New Zealand Limnological Society 1993 Annual Conference.",Likely,3,4,4.278753601,3,2,1,2.08,1,0.83,0.64,0.93
47,"Rowe DK, and Champion PD. 1994. Biomanipulation of plants and fish to restore Lake Parkinson: a case study and its implications. Pp 53-65 In: Collier KJ (Ed) Restoration of Aquatic Habitat. Selected papers from the second day of the New Zealand Limnological Society 1993 Annual Conference.",Verylikely,3,4,4.278753601,3,2,1,2.08,1,0.83,0.64,0.93
48,Early S. 2003. Eradication of the snakehead fish in Maryland. Pp 8-9 In: Proceedings of the Rapid Response to Aquatic Nuisance Species in the Northeast: Developing an Early Detection and Eradication Protocol. ,Verylikely,3,4,4.209166367,2,2,1,0.25,1,0.92,0.77,0.98
50,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Unlikely,1,4,5.230448921,3,3,0,9,1,0.63,0.30,0.87
50,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Veryunlikely,1,4,5.230448921,3,3,0,9,1,0.63,0.30,0.87
51,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Likely,1,4,5.329058041,3,3,0,9,1,0.58,0.25,0.85
51,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Unlikely,1,4,5.329058041,3,3,0,9,1,0.58,0.25,0.85
52,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Unlikely,1,4,5.531478917,3,4,0,9,1,0.65,0.40,0.84
53,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Unlikely,1,4,6.801632323,3,3,0,9,0,0.08,0.02,0.30
53,"Van Dyke JM, Leslie Jr. AJ, and Nall LE. 1984. The effects of the grass carp on the aquatic macrophytes of four Florida lakes. Journal of Aquatic Plant Management 22: 87-95",Veryunlikely,1,4,6.801632323,3,3,0,9,0,0.08,0.02,0.30
54,Gresswell RE. 1991. Use of antimycin for removal of brook trout from a tributary of Yellowstone Lake. North American Journal of Fisheries Management 11: 83-90,Unlikely,3,3,4.643452676,2,2,0,4.33,1,0.40,0.16,0.71
