ID,Park,Word_count,Sentiment_value,Polarity,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
4881,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
4882,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
4883,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
4884,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
4885,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
4886,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
4887,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
4888,GRNP,2,0,Neutral,0,0,0,0,0,0,0,0
4889,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
4890,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
4891,GRNP,12,2,Positive,0,2,0,0,2,0,0,1
4892,GRNP,7,1,Positive,0,1,0,0,1,0,0,0
4893,GRNP,11,1,Positive,0,1,0,0,1,0,0,0
4894,GRNP,5,1,Positive,0,1,0,0,0,0,0,0
4895,GRNP,11,2,Positive,0,2,0,0,2,0,1,1
4896,GRNP,15,4,Positive,0,3,0,0,2,0,1,2
4897,GRNP,16,4,Positive,0,2,0,0,3,0,0,1
4898,GRNP,15,3,Positive,0,2,0,0,1,0,0,0
4899,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
4900,GRNP,16,1,Positive,0,0,0,0,1,0,0,0
4901,GRNP,8,1,Positive,0,0,0,0,0,0,0,0
4902,GRNP,1,0,Neutral,0,0,0,0,0,0,0,0
4903,GRNP,3,1,Positive,0,0,0,0,1,0,0,0
4904,GRNP,10,1,Positive,0,0,0,0,1,0,0,0
4905,KNP,19,4,Positive,1,0,0,0,2,0,0,0
4906,KNP,10,0,Neutral,0,0,0,0,0,0,1,0
4907,KNP,13,1,Positive,0,0,0,0,0,0,0,0
4908,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
4909,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
4910,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
4911,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
4912,GRNP,7,1,Positive,0,0,0,0,1,0,0,1
4913,GRNP,12,3,Positive,0,2,0,0,2,0,0,2
4914,TMNP,8,1,Positive,0,0,0,0,1,0,0,0
4915,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
4916,TMNP,11,0,Neutral,0,1,0,1,0,0,0,0
4917,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
4918,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
4919,GRNP,6,0,Neutral,1,1,1,1,1,1,1,1
4920,TMNP,21,0,Neutral,0,0,0,0,0,0,0,0
4921,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
4922,TMNP,18,2,Positive,0,1,0,0,1,0,0,1
4923,AENP,9,0,Neutral,0,0,0,0,0,0,0,0
4924,AENP,8,2,Positive,0,1,0,0,2,0,1,0
4925,AENP,4,0,Neutral,0,0,0,0,0,0,0,0
4926,AENP,7,0,Neutral,0,0,0,0,0,0,0,0
4927,KNP,12,-1,Negative,1,0,1,0,0,0,0,0
4928,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
4929,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
4930,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4931,KNP,11,2,Positive,0,0,0,0,1,0,0,0
4932,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4933,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
4934,KNP,6,1,Positive,0,1,0,0,1,0,0,0
4935,KNP,17,1,Positive,0,1,0,0,1,0,0,1
4936,KNP,8,0,Neutral,0,0,0,0,0,0,1,0
4937,KNP,17,1,Positive,0,0,0,0,0,0,0,0
4938,KNP,6,1,Positive,0,0,0,0,0,0,0,0
4939,KNP,8,1,Positive,0,0,0,0,1,0,0,0
4940,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
4941,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
4942,KNP,12,0,Neutral,0,0,0,0,0,0,0,0
4943,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
4944,KNP,7,1,Positive,0,0,0,0,1,0,1,0
4945,KNP,18,0,Neutral,0,0,0,0,0,0,0,0
4946,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
4947,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4948,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4949,KNP,43,2,Positive,2,1,2,3,1,0,0,1
4950,KNP,28,0,Neutral,1,1,1,1,0,1,0,0
4951,KNP,44,2,Positive,0,0,0,0,2,0,0,1
4952,KNP,6,1,Positive,0,0,0,0,0,0,0,0
4953,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
4954,KNP,4,1,Positive,0,0,0,0,0,1,0,0
4955,KNP,23,0,Neutral,0,0,0,0,0,0,0,0
4956,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
4957,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
4958,KNP,3,0,Neutral,0,0,0,1,0,0,1,0
4959,KNP,3,0,Neutral,0,0,0,0,0,0,0,1
4960,KNP,2,1,Positive,0,1,0,0,1,0,0,0
4961,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
4962,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4963,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
4964,KNP,6,1,Positive,0,0,0,0,1,0,0,0
4965,KNP,2,-1,Negative,1,0,1,1,0,1,0,0
4966,KNP,8,0,Neutral,0,0,0,0,0,0,0,1
4967,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4968,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
4969,KNP,5,1,Positive,0,1,0,0,0,0,0,0
4970,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
4971,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
4972,KNP,12,0,Neutral,0,0,0,0,0,0,0,0
4973,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
4974,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4975,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
4976,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
4977,KNP,27,2,Positive,0,1,0,0,2,0,1,1
4978,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
4979,KNP,3,0,Neutral,0,1,0,0,0,0,0,0
4980,KNP,4,-1,Negative,1,0,0,1,0,0,0,0
4981,KNP,8,-1,Negative,0,0,0,0,0,0,0,0
4982,KNP,3,1,Positive,0,0,0,0,0,0,0,0
4983,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
4984,KNP,4,-2,Negative,0,0,0,0,0,0,1,0
4985,KNP,6,-1,Negative,0,0,0,0,0,0,1,0
4986,KNP,6,-1,Negative,1,0,0,1,0,0,0,0
4987,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
4988,KNP,6,-1,Negative,0,0,1,1,0,1,0,0
4989,KNP,25,5,Positive,0,1,0,0,2,0,0,0
4990,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
4991,KNP,12,0,Neutral,0,0,0,0,0,0,0,0
4992,KNP,10,0,Neutral,0,0,0,0,0,0,0,1
4993,KNP,20,0,Neutral,0,0,0,0,0,0,0,0
4994,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
4995,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4996,KNP,17,0,Neutral,0,0,0,0,0,0,0,0
4997,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
4998,TMNP,13,0,Neutral,0,0,0,0,0,0,0,0
4999,TMNP,3,-1,Negative,1,0,0,0,0,0,0,0
5000,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5001,TMNP,8,1,Positive,0,1,0,0,1,0,0,1
5002,TMNP,8,2,Positive,0,1,0,0,2,0,0,1
5003,TMNP,8,2,Positive,0,0,0,0,3,0,1,0
5004,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5005,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
5006,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5007,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
5008,TMNP,9,2,Positive,0,2,0,0,2,0,2,2
5009,TMNP,8,-1,Negative,0,0,0,0,0,0,0,0
5010,TMNP,14,1,Positive,0,2,0,0,2,0,2,2
5011,TMNP,9,1,Positive,0,0,0,0,0,0,0,1
5012,TMNP,4,-1,Negative,0,0,0,0,0,0,1,0
5013,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5014,TMNP,3,1,Positive,0,1,0,0,1,0,0,0
5015,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5016,TMNP,10,1,Positive,0,0,0,0,0,0,0,1
5017,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5018,TMNP,11,2,Positive,0,3,0,0,4,2,1,3
5019,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
5020,TMNP,4,2,Positive,0,0,0,0,2,0,0,1
5021,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5022,TMNP,8,1,Positive,0,0,0,0,0,0,0,0
5023,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5024,TMNP,13,0,Neutral,0,0,0,0,0,0,0,0
5025,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5026,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5027,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
5028,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
5029,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5030,TMNP,6,0,Neutral,0,0,0,0,1,0,0,0
5031,TMNP,14,-1,Negative,0,0,0,0,1,0,0,0
5032,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
5033,TMNP,7,1,Positive,0,0,0,0,1,0,0,1
5034,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5035,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5036,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
5037,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
5038,GRNP,10,1,Positive,0,1,0,0,1,0,2,1
5039,GRNP,0,0,Neutral,0,0,0,0,0,0,0,0
5040,GRNP,0,0,Neutral,0,0,0,0,0,0,0,0
5041,GRNP,0,0,Neutral,0,0,0,0,0,0,0,0
5042,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5043,KNP,5,1,Positive,0,1,0,0,0,0,0,0
5044,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5045,KNP,12,-1,Negative,0,0,0,0,0,0,0,0
5046,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5047,TMNP,9,1,Positive,0,0,0,0,0,0,0,1
5048,TMNP,10,1,Positive,0,1,1,0,1,1,1,1
5049,TMNP,8,-1,Negative,0,0,0,0,0,1,0,0
5050,GRNP,6,0,Neutral,0,0,0,0,0,0,0,0
5051,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5052,TMNP,6,1,Positive,0,1,0,0,0,0,0,0
5053,TMNP,3,1,Positive,0,1,0,0,0,0,0,1
5054,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5055,AENP,8,1,Positive,0,1,0,0,1,0,0,1
5056,AENP,10,0,Neutral,0,0,0,0,0,0,0,0
5057,AENP,3,0,Neutral,0,0,0,0,0,0,0,0
5058,AENP,7,-1,Negative,1,0,1,1,0,1,0,0
5059,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
5060,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
5061,KNP,3,1,Positive,0,0,1,1,1,0,0,0
5062,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
5063,KNP,6,3,Positive,0,3,0,0,3,0,2,2
5064,KNP,8,1,Positive,0,1,0,0,1,0,0,1
5065,KNP,2,1,Positive,0,0,0,0,1,0,0,0
5066,KNP,6,1,Positive,0,1,0,0,1,0,1,1
5067,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5068,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5069,KNP,5,2,Positive,0,3,0,0,1,0,1,1
5070,KNP,5,2,Positive,0,0,0,0,2,0,0,0
5071,KNP,10,-1,Negative,0,0,0,1,0,1,0,0
5072,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5073,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5074,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5075,KNP,10,1,Positive,0,0,0,0,0,0,0,1
5076,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
5077,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
5078,KNP,14,3,Positive,0,1,0,0,2,0,0,1
5079,KNP,8,2,Positive,0,0,0,0,1,0,0,0
5080,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5081,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
5082,KNP,5,1,Positive,0,0,0,0,1,0,0,0
5083,KNP,33,2,Positive,0,1,0,0,2,0,0,1
5084,KNP,7,1,Positive,0,1,0,0,1,0,1,1
5085,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5086,KNP,6,0,Neutral,0,1,0,0,0,0,0,0
5087,KNP,20,0,Neutral,0,0,0,2,0,0,0,0
5088,KNP,12,0,Neutral,0,0,0,0,0,0,0,0
5089,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5090,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5091,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5092,KNP,1,1,Positive,0,0,0,1,0,0,0,0
5093,KNP,2,0,Neutral,0,1,1,1,1,0,1,1
5094,KNP,9,0,Neutral,0,0,0,0,1,0,1,0
5095,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
5096,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5097,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5098,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
5099,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
5100,KNP,12,1,Positive,0,0,0,0,1,0,0,0
5101,KNP,38,0,Neutral,1,1,2,0,1,0,1,1
5102,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5103,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5104,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5105,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
5106,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5107,KNP,10,1,Positive,0,0,0,0,0,0,0,1
5108,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
5109,KNP,5,1,Positive,0,1,0,0,0,0,0,0
5110,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5111,KNP,19,1,Positive,0,0,0,0,1,0,0,0
5112,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5113,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5114,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5115,KNP,2,0,Neutral,0,0,0,1,0,0,0,0
5116,KNP,3,0,Neutral,0,0,0,0,0,0,0,1
5117,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5118,KNP,19,0,Neutral,0,0,0,0,0,0,0,0
5119,KNP,41,0,Neutral,1,2,0,0,1,1,1,1
5120,KNP,8,0,Neutral,1,1,1,1,0,1,1,0
5121,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5122,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5123,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
5124,TMNP,9,1,Positive,0,0,0,0,1,0,0,0
5125,TMNP,35,3,Positive,0,0,0,0,3,0,1,2
5126,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
5127,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5128,TMNP,11,-1,Negative,0,0,0,0,0,1,1,0
5129,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5130,TMNP,16,0,Neutral,0,1,0,1,0,1,0,1
5131,TMNP,28,2,Positive,0,0,0,0,2,0,0,0
5132,TMNP,23,1,Positive,0,1,0,0,2,0,1,1
5133,TMNP,35,1,Positive,0,1,0,1,2,0,0,0
5134,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5135,TMNP,2,1,Positive,0,1,0,0,1,0,0,1
5136,TMNP,22,2,Positive,0,1,0,0,1,0,1,0
5137,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5138,TMNP,17,1,Positive,1,1,0,0,1,1,1,1
5139,TMNP,11,2,Positive,0,1,0,0,1,0,0,0
5140,TMNP,10,1,Positive,0,1,0,0,1,0,0,0
5141,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5142,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
5143,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5144,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5145,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
5146,TMNP,9,-1,Negative,0,0,0,0,0,1,0,0
5147,TMNP,5,2,Positive,0,2,0,0,2,0,2,2
5148,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5149,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5150,TMNP,11,-1,Negative,0,0,0,0,0,0,0,0
5151,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
5152,TMNP,6,2,Positive,0,2,0,0,2,0,2,2
5153,TMNP,9,1,Positive,0,0,0,0,0,0,0,0
5154,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
5155,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
5156,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
5157,TMNP,12,-1,Negative,0,0,1,0,0,0,0,0
5158,TMNP,7,0,Neutral,0,1,0,0,0,1,0,0
5159,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5160,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5161,TMNP,5,0,Neutral,0,0,1,0,0,0,0,1
5162,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5163,TMNP,14,3,Positive,0,2,0,0,3,0,2,2
5164,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5165,TMNP,2,2,Positive,0,2,0,0,2,0,2,2
5166,TMNP,2,1,Positive,0,1,0,0,1,0,1,1
5167,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5168,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5169,TMNP,10,1,Positive,0,1,0,0,1,0,0,1
5170,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5171,TMNP,5,2,Positive,0,2,0,0,2,0,2,2
5172,TMNP,17,0,Neutral,0,0,0,0,0,0,0,0
5173,GRNP,12,1,Positive,0,0,0,0,1,0,0,0
5174,GRNP,7,0,Neutral,0,0,0,0,0,0,0,0
5175,GRNP,9,0,Neutral,0,0,0,0,0,0,0,0
5176,GRNP,12,0,Neutral,0,0,0,0,1,0,0,0
5177,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
5178,KNP,19,-1,Negative,1,1,0,1,0,1,0,0
5179,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
5180,KNP,17,3,Positive,0,3,0,0,2,0,0,1
5181,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5182,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5183,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5184,GRNP,9,0,Neutral,0,0,0,0,0,0,0,0
5185,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5186,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5187,AENP,8,0,Neutral,0,0,0,0,0,0,0,0
5188,AENP,6,0,Neutral,0,0,0,0,0,0,0,0
5189,AENP,2,0,Neutral,0,0,0,0,0,0,0,0
5190,AENP,6,0,Neutral,0,0,0,0,0,0,0,0
5191,AENP,13,2,Positive,0,0,0,0,1,0,0,0
5192,AENP,12,0,Neutral,0,0,0,1,0,0,0,0
5193,AENP,8,0,Neutral,0,0,0,0,0,0,0,0
5194,AENP,13,2,Positive,0,1,0,0,1,0,0,1
5195,AENP,47,1,Positive,1,1,1,0,1,0,0,2
5196,AENP,20,0,Neutral,0,1,0,0,0,0,0,0
5197,KNP,50,4,Positive,0,4,0,1,3,0,3,3
5198,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
5199,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
5200,KNP,47,5,Positive,0,3,0,1,4,0,2,2
5201,KNP,18,1,Positive,0,1,0,0,1,0,0,1
5202,KNP,16,1,Positive,0,0,0,0,0,0,0,0
5203,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
5204,KNP,11,3,Positive,0,2,0,0,2,0,0,0
5205,KNP,22,2,Positive,0,0,0,0,0,0,0,0
5206,KNP,9,0,Neutral,0,0,0,0,1,0,1,1
5207,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
5208,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5209,KNP,16,2,Positive,0,2,0,0,2,0,1,1
5210,KNP,23,1,Positive,0,1,0,0,1,0,1,1
5211,KNP,22,1,Positive,0,1,0,0,1,0,1,1
5212,KNP,22,1,Positive,0,1,0,0,1,0,1,1
5213,KNP,22,1,Positive,0,1,0,0,1,0,1,1
5214,KNP,23,1,Positive,0,1,0,0,1,0,1,1
5215,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5216,KNP,23,2,Positive,0,1,0,0,2,0,1,1
5217,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5218,KNP,6,1,Positive,0,1,0,0,1,0,0,1
5219,KNP,11,0,Neutral,1,1,1,1,1,1,1,1
5220,KNP,20,2,Positive,0,2,0,0,1,0,1,1
5221,KNP,1,1,Positive,0,0,0,0,1,0,0,0
5222,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5223,KNP,6,-1,Negative,1,0,0,0,0,0,0,0
5224,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5225,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
5226,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
5227,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5228,KNP,8,1,Positive,0,0,0,0,1,0,1,0
5229,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
5230,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
5231,KNP,11,1,Positive,0,1,0,0,1,1,1,1
5232,KNP,22,1,Positive,0,1,0,0,1,0,1,1
5233,KNP,12,1,Positive,0,0,0,0,1,0,0,0
5234,KNP,12,2,Positive,0,2,0,0,2,0,0,1
5235,KNP,3,2,Positive,0,0,0,0,0,0,0,0
5236,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5237,KNP,9,2,Positive,0,1,0,0,1,1,0,1
5238,KNP,4,1,Positive,0,0,0,0,0,0,0,0
5239,KNP,4,1,Positive,0,0,0,0,1,0,0,0
5240,KNP,3,-1,Negative,1,1,0,1,0,0,0,0
5241,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5242,KNP,2,1,Positive,0,0,0,0,0,0,0,0
5243,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
5244,KNP,18,-1,Negative,0,2,0,1,0,2,1,0
5245,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5246,KNP,23,3,Positive,0,2,0,0,3,0,1,2
5247,KNP,7,2,Positive,0,2,0,0,2,0,0,1
5248,KNP,8,-1,Negative,0,0,0,1,0,1,0,1
5249,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
5250,KNP,4,1,Positive,0,0,0,0,0,1,0,0
5251,KNP,4,1,Positive,0,0,0,0,0,1,0,0
5252,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5253,KNP,9,1,Positive,0,0,0,1,0,0,0,0
5254,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
5255,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
5256,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5257,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5258,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5259,KNP,5,2,Positive,0,0,0,1,0,0,0,0
5260,KNP,2,-1,Negative,0,0,0,0,0,0,0,0
5261,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
5262,KNP,27,0,Neutral,0,0,0,0,0,0,0,0
5263,KNP,39,2,Positive,0,1,0,0,0,0,0,0
5264,KNP,25,1,Positive,1,0,0,1,2,0,0,0
5265,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
5266,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5267,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
5268,KNP,19,1,Positive,0,1,0,0,0,0,0,1
5269,KNP,10,0,Neutral,0,0,0,0,1,0,1,0
5270,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5271,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
5272,KNP,6,0,Neutral,0,1,0,1,0,0,0,0
5273,KNP,16,0,Neutral,0,0,0,0,0,0,0,0
5274,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5275,KNP,8,0,Neutral,0,1,0,0,1,1,0,1
5276,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
5277,KNP,10,0,Neutral,0,0,0,1,0,0,0,0
5278,KNP,21,0,Neutral,0,0,0,0,0,0,0,0
5279,KNP,8,-1,Negative,0,0,0,1,0,1,0,0
5280,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
5281,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
5282,KNP,13,0,Neutral,0,1,0,0,0,0,0,0
5283,KNP,7,1,Positive,0,0,0,1,0,0,0,0
5284,TMNP,16,-1,Negative,0,0,0,0,0,0,0,0
5285,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5286,TMNP,17,0,Neutral,0,0,0,0,0,0,0,0
5287,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
5288,TMNP,5,1,Positive,0,0,0,0,2,0,0,0
5289,TMNP,42,2,Positive,0,3,0,0,3,0,1,3
5290,TMNP,9,1,Positive,0,0,0,0,1,0,0,1
5291,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
5292,TMNP,19,-1,Negative,0,0,0,1,0,0,0,0
5293,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
5294,TMNP,7,-1,Negative,0,0,0,0,0,0,1,0
5295,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5296,TMNP,13,-1,Negative,0,0,0,0,0,0,1,1
5297,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5298,TMNP,11,1,Positive,0,0,0,0,1,0,0,0
5299,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
5300,TMNP,11,0,Neutral,0,1,0,1,1,1,0,1
5301,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
5302,TMNP,19,1,Positive,0,0,0,0,1,0,0,0
5303,TMNP,16,5,Positive,0,4,0,0,4,0,1,2
5304,TMNP,2,0,Neutral,0,0,0,0,1,0,0,0
5305,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5306,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
5307,TMNP,25,4,Positive,0,2,0,1,2,0,1,2
5308,TMNP,8,2,Positive,0,1,0,0,1,0,0,0
5309,TMNP,7,0,Neutral,0,1,0,0,0,0,0,0
5310,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
5311,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
5312,TMNP,29,0,Neutral,1,1,1,1,1,0,0,0
5313,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
5314,TMNP,13,1,Positive,0,0,0,0,1,0,0,0
